instance_id,repo,problem_statement_hash,input_token_count,truncated,p2l_difficulty_primary,p2l_difficulty_neg_median,p2l_difficulty_neg_mean,p2l_beta_spread,beta_min,beta_p10,beta_median,beta_mean,beta_p90,beta_max,eta,p2l_rank,p2l_percentile,p2l_tertile,model_list_revision
django__django-13344,django/django,fa0d64caaae3c17b9e52c447593c2c8ac3354046b1df2ceb293645b293b06090,370,False,0.2692307692307692,-0.32196593284606934,-0.2672191858291626,1.3276358753442765,-1.4247742891311646,-0.4480865687131882,0.32196593284606934,0.2672191858291626,0.8795493066310883,1.4702662229537964,-0.11082016676664352,194,0.3867735470941884,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13346,django/django,3cb764082e21011777c787f5ecf6688762b6f899a8b1f4ef1fab404245dc227c,182,False,0.16153846153846155,-0.47580140829086304,-0.4331991970539093,1.1529051095247274,-1.2078142166137695,-0.1578529268503189,0.47580140829086304,0.4331991970539093,0.9950521826744084,1.48368501663208,-0.0661468356847763,49,0.09619238476953908,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13363,django/django,097d83cb362b6f57378d29dc14641c115abeeb3aabfa8bf57ed92f2da0b790ea,462,False,0.4076923076923077,-0.11302126944065094,-0.05589834600687027,1.186539787054062,-1.5290520191192627,-0.5745719909667969,0.11302126944065094,0.05589834600687027,0.611967796087265,1.4042177200317383,-0.3128417134284973,386,0.7715430861723447,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13401,django/django,07a5d3176edc3678b34a08f4f72789a0f7e0af6a29389b6109c5009e098762a3,323,False,0.3153846153846154,-0.2168450653553009,-0.18041396141052246,1.1824007451534273,-1.3983559608459473,-0.436092472076416,0.2168450653553009,0.18041396141052246,0.7463082730770114,1.5482678413391113,-0.3209959864616394,260,0.5190380761523046,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13406,django/django,ca2ece66b44ccf60d98ae4b1e6f5bdc9bcfefc640ea3b3bac0bfa7554a49fa2a,1000,False,0.4230769230769231,-0.08522361516952515,-0.029787903651595116,1.1485363364219667,-1.6138298511505127,-0.5456650793552399,0.08522361516952515,0.029787903651595116,0.6028712570667268,1.3912303447723389,-0.20388248562812805,407,0.8136272545090181,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13410,django/django,a0d73591704ec56dc81c6e7035614a8bd526166b9700b9f982c4c58c4b719676,448,False,0.5692307692307692,0.10952967405319214,0.16105228662490845,1.221559345722199,-1.757319450378418,-0.8611270487308502,-0.10952967405319214,-0.16105228662490845,0.36043229699134877,1.322798252105713,-0.027103066444396973,492,0.9839679358717435,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13417,django/django,7778fbb63ad2655872035b872bbaba9e904a8547fb6d3ef5fd8aa0e0997c054e,301,False,0.3153846153846154,-0.2937625050544739,-0.2078898400068283,1.1891027420759201,-1.5008267164230347,-0.3765442818403244,0.2937625050544739,0.2078898400068283,0.8125584602355957,1.5224275588989258,-0.12373259663581848,261,0.5210420841683366,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13449,django/django,b082782316bb4c8f2899f9f31d81edd84d4ded60ed7627073f56014db30da0d9,2225,False,0.5,-0.002783961594104767,0.07255777716636658,1.189209052920342,-1.77809476852417,-0.7156908214092255,0.002783961594104767,-0.07255777716636658,0.47351823151111655,1.324169397354126,0.0683952048420906,463,0.9258517034068137,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13512,django/django,77633ba2243ab634f8e720517e2dea5dee17f839be6ad5ae87c58b4bf021cbf6,140,False,0.4230769230769231,-0.12053046375513077,-0.008221970871090889,1.3367485105991368,-1.705672264099121,-0.6876917958259582,0.12053046375513077,0.008221970871090889,0.6490567147731786,1.269141435623169,-0.14668233692646027,408,0.8156312625250501,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13513,django/django,db52b2ac85d9ffdc2d35533770ede3c4c61472b7e111b351053abd0d678468d5,371,False,0.3923076923076923,-0.1187206283211708,-0.07850877195596695,1.218898594379425,-1.593538761138916,-0.5377960801124573,0.1187206283211708,0.07850877195596695,0.6811025142669679,1.542242407798767,-0.2554236650466919,365,0.7294589178356713,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13516,django/django,b2aa69aba131cbff8cc00252876c7fce9fb8226461cdb25a902029535818a40d,177,False,0.36153846153846153,-0.19570468366146088,-0.14049510657787323,1.166288655996323,-1.5733740329742432,-0.44075884222984313,0.19570468366146088,0.14049510657787323,0.7255298137664798,1.485111951828003,-0.13398246467113495,342,0.6833667334669339,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13551,django/django,e6346f8aa9161943a4e9cb982869c271a849cf3a8988e926d32bb177ee8f02e6,144,False,0.3230769230769231,-0.2372584491968155,-0.17612339556217194,1.2769813597202302,-1.3355753421783447,-0.4894536256790161,0.2372584491968155,0.17612339556217194,0.7875277340412141,1.492646336555481,-0.20767085254192352,276,0.5511022044088176,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13568,django/django,919d7cd6597b70c38f5e1aaeb15f5433c5aa76d6df01dc6d5dad11b23f44b425,220,False,0.3384615384615385,-0.19645363092422485,-0.16013413667678833,1.2384360074996952,-1.4057992696762085,-0.46459558606147766,0.19645363092422485,0.16013413667678833,0.7738404214382174,1.433929443359375,-0.17692559957504272,293,0.5851703406813628,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13569,django/django,224927604fb87c103765f979b79d32e837525161fc8192644f5932e4c797561d,625,False,0.3076923076923077,-0.2310468852519989,-0.18058429658412933,1.1767772853374483,-1.4182708263397217,-0.4151686906814575,0.2310468852519989,0.18058429658412933,0.7616085946559908,1.3792628049850464,-0.16027279198169708,248,0.49498997995991983,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13590,django/django,05b78c5617cc34ad2af8034fde1a60f353913bda2cecfe6c547ce5f80dfaafbf,215,False,0.3153846153846154,-0.2334287166595459,-0.19515515863895416,1.223545065522194,-1.447157859802246,-0.43973586857318875,0.2334287166595459,0.19515515863895416,0.7838091969490053,1.4967780113220215,-0.17278149724006653,262,0.5230460921843687,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13658,django/django,764f9340434a4ec85588c26979702eceac011b8e753ca0165b78bbdefae98bb5,368,False,0.26153846153846155,-0.33097612857818604,-0.30522841215133667,1.3309688121080403,-1.2597689628601074,-0.3660763770341873,0.33097612857818604,0.30522841215133667,0.964892435073853,1.436024785041809,0.141169935464859,187,0.3727454909819639,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13670,django/django,2b0864eb153038e5272adca0a3ce20666fb56b1c813c89aca8e4ea51842ab77a,275,False,0.5615384615384615,0.060513317584991455,0.09486325830221176,1.1877592325210573,-1.5506038665771484,-0.7382694959640503,-0.060513317584991455,-0.09486325830221176,0.449489736557007,1.2129793167114258,0.09101364016532898,489,0.9779559118236473,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13741,django/django,649548e0c7ba74a107750c961644b757d2d8465b58073945fa9b92ff29705aba,242,False,0.3,-0.3181542158126831,-0.23888711631298065,1.2704391539096833,-1.3606126308441162,-0.4090274095535278,0.3181542158126831,0.23888711631298065,0.8614117443561555,1.5161494016647339,-0.4593326449394226,241,0.48096192384769537,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13786,django/django,d45af58840168e1fc6be62f4cec2c28e8538aaf9db2dc1be29531dfe7f8ed648,177,False,0.3384615384615385,-0.14849922060966492,-0.11233808100223541,1.3050111770629884,-1.5587526559829712,-0.5501813173294068,0.14849922060966492,0.11233808100223541,0.7548298597335816,1.4944896697998047,-0.33845728635787964,294,0.5871743486973948,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13794,django/django,8fec230311b96c7a82993e454ee4cb7288e74ba228b16cf24b991b4894bcffea,71,False,0.2692307692307692,-0.30365264415740967,-0.24298803508281708,1.2195301920175554,-1.3434784412384033,-0.37604232132434845,0.30365264415740967,0.24298803508281708,0.8434878706932071,1.5184025764465332,-0.31898728013038635,195,0.38877755511022044,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13807,django/django,76117df0c07f45dd32c37f2b6b6c60218d89e2785ce40cca9378dd771f5d19e6,461,False,0.3384615384615385,-0.2469393014907837,-0.1817634254693985,1.2163458704948429,-1.449751377105713,-0.4688233554363251,0.2469393014907837,0.1817634254693985,0.7475225150585177,1.5045533180236816,-0.3594640791416168,295,0.5891783567134269,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13809,django/django,7a85668efd30416150d8bb3013727c6ebf8d0013064afc93e5b96d2aabcf456c,131,False,0.25384615384615383,-0.3631379008293152,-0.3221896290779114,1.2898941159248354,-1.2137279510498047,-0.31956442594528195,0.3631379008293152,0.3221896290779114,0.9703296899795535,1.46551513671875,-0.17159488797187805,177,0.3527054108216433,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13810,django/django,56e9927b1d405bb6be5bd7a327cea4ed7a83858f705590310391df2fd2066379,536,False,0.16153846153846155,-0.601096510887146,-0.5493190884590149,1.545456935465336,-1.0156595706939697,-0.2406830921769142,0.601096510887146,0.5493190884590149,1.304773843288422,1.7020559310913086,-0.5289567708969116,50,0.09819639278557114,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13820,django/django,8448b0b82597255474fabc23fafe8fb9aee04c6f7bbc5a59dbec7918a19063e4,484,False,0.2230769230769231,-0.4272231459617615,-0.3810613453388214,1.2915823101997377,-1.2948875427246094,-0.284371268749237,0.4272231459617615,0.3810613453388214,1.0072110414505007,1.6179354190826416,-0.4788196384906769,148,0.29458917835671344,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13821,django/django,265686648c416aaf4879d6757538e5d9ee13c00496288e6fbd5fbdb9901cf3ec,184,False,0.23076923076923078,-0.37169113755226135,-0.3452015817165375,1.3585813581943513,-1.2531334161758423,-0.3940421998500824,0.37169113755226135,0.3452015817165375,0.964539158344269,1.6191705465316772,-0.48117363452911377,155,0.30861723446893785,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13837,django/django,34e44d1cfd0354cf9ed68afafef69789c59418e2ea0620e23b6402522a2ae4ac,413,False,0.46923076923076923,-0.04846765100955963,0.024207500740885735,1.3350254535675048,-1.6059379577636719,-0.7617639839649201,0.04846765100955963,-0.024207500740885735,0.5732614696025848,1.4497342109680176,-0.22237664461135864,446,0.8917835671342685,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13925,django/django,53aa9d5d9f674abca126966c4a1292cebbfcdb29346652e41d2151dd88f09b69,1155,False,0.35384615384615387,-0.25398167967796326,-0.15934787690639496,1.2880195498466493,-1.44136643409729,-0.5403107047080993,0.25398167967796326,0.15934787690639496,0.7477088451385502,1.4193475246429443,-0.4038354456424713,328,0.655310621242485,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13933,django/django,401348caf9cb639acfea61bb1f3bbc93a59d3e8a025d2fb99dd17c4a512723dd,312,False,0.25384615384615383,-0.3097219169139862,-0.25858867168426514,1.2031522125005722,-1.4940029382705688,-0.374295637011528,0.3097219169139862,0.25858867168426514,0.8288565754890442,1.5527125597000122,-0.3221181035041809,178,0.35470941883767537,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-13964,django/django,d0a164326a7b3fd89b9236e331075a4b9dd8285ea90f5757ea056d87737020c3,469,False,0.3153846153846154,-0.20617292821407318,-0.1776425689458847,1.1880564391613007,-1.3644760847091675,-0.4199574887752533,0.20617292821407318,0.1776425689458847,0.7680989503860474,1.367746114730835,-0.19358132779598236,263,0.5250501002004008,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14007,django/django,61950a482ff12ae94f13cdf0032eeb04986240655411db0358161491ad853e0a,344,False,0.2692307692307692,-0.3334242105484009,-0.2603759169578552,1.1969434261322023,-1.247786283493042,-0.3526695013046265,0.3334242105484009,0.2603759169578552,0.8442739248275758,1.4476598501205444,-0.15399663150310516,196,0.3907815631262525,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14011,django/django,be59236cc1523a08327292712cb4cb8f939a49866e7355254a3efa586ae4fdd2,473,False,0.2692307692307692,-0.35739970207214355,-0.2859054207801819,1.3493020534515383,-1.2097327709197998,-0.4010663151741028,0.35739970207214355,0.2859054207801819,0.9482357382774355,1.5725123882293701,-0.38729792833328247,197,0.3927855711422846,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14017,django/django,a9b1b917d84ea9f7230d9dd8a0e81fe9261b0a878979d52423fa24cbb574acba,459,False,0.3384615384615385,-0.17954353988170624,-0.1261732429265976,1.1691854059696198,-1.4681814908981323,-0.5082528948783874,0.17954353988170624,0.1261732429265976,0.6609325110912325,1.4576218128204346,0.07406382262706757,296,0.591182364729459,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14034,django/django,8c9d626d0cc8f675b7b679ccde8ee202319203f4a5c57f2faeb08bbbc7ad7fd9,374,False,0.43846153846153846,-0.07464435696601868,0.003929717931896448,1.178411453962326,-1.5631210803985596,-0.6302332818508148,0.07464435696601868,-0.003929717931896448,0.5481781721115113,1.379284381866455,0.0018435446545481682,425,0.8496993987975952,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14053,django/django,cca208480bfc81085f4ca0bf64ee24023dbc67f90016f0f45790b5b6170683b8,909,False,0.36153846153846153,-0.16726566851139069,-0.11789991706609726,1.2600061118602757,-1.5193544626235962,-0.550085037946701,0.16726566851139069,0.11789991706609726,0.7099210739135746,1.5122919082641602,-0.3009418249130249,343,0.685370741482966,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14089,django/django,cbfb85cb9ea9b08049b15ffaff23b96640926088e725b8b70f7ef2a31b767118,83,False,0.3769230769230769,-0.18104663491249084,-0.1362588256597519,1.2037598848342896,-1.358760118484497,-0.5300206542015076,0.18104663491249084,0.1362588256597519,0.6737392306327822,1.4615209102630615,-0.12285792082548141,355,0.7094188376753507,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14122,django/django,977d049025358afe0585a110b6fdcfe236b41139b69f5300d6b4aa5195523097,153,False,0.3384615384615385,-0.21687017381191254,-0.15562431514263153,1.2656448870897294,-1.502221941947937,-0.4760576575994491,0.21687017381191254,0.15562431514263153,0.7895872294902804,1.4362738132476807,-0.17665360867977142,297,0.593186372745491,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14140,django/django,a305c3e778a6834a2fac10b055678ce26e2ee1173e5c6c0b969a50a12a261b03,336,False,0.5769230769230769,0.06867250055074692,0.12955719232559204,1.3035055309534074,-1.6094756126403809,-0.8354645013809204,-0.06867250055074692,-0.12955719232559204,0.468041029572487,1.2920128107070923,0.020200170576572418,494,0.9879759519038076,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14155,django/django,99528d0959fec5b17e878bcf5770321d0bbcd6728de15155b2e4d5d4f019e1de,127,False,0.2,-0.44800373911857605,-0.38035887479782104,1.3086564242839813,-1.2678974866867065,-0.2818810999393463,0.44800373911857605,0.38035887479782104,1.0267753243446351,1.5778728723526,-0.24667637050151825,114,0.22645290581162325,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14170,django/django,8cf4ee1d30b4dea29472bf630efb43bae3dba0dcd4704599e04ab5fcf0789dc6,546,False,0.46153846153846156,-0.042932070791721344,0.0157614853233099,1.2782990872859958,-1.6897919178009033,-0.6948935389518738,0.042932070791721344,-0.0157614853233099,0.5834055483341221,1.342726469039917,-0.2448505014181137,442,0.8837675350701403,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14238,django/django,ee71cd2bf018f9b6642fe511b99cd64cebaf60a85abc709d87d65ee2c97a2ffd,898,False,0.5076923076923077,0.0018986240029335022,0.06563179939985275,1.1334050148725512,-1.6660306453704834,-0.6738491654396057,-0.0018986240029335022,-0.06563179939985275,0.4595558494329454,1.3405741453170776,0.07844769209623337,468,0.935871743486974,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14311,django/django,461ce927881a7aee7d62b6cea89d7bc71d0f6ce70e107dbf073a0abe37394d4b,207,False,0.4307692307692308,-0.05823156237602234,-0.013355533592402935,1.353247040510178,-1.4821237325668335,-0.7260571718215942,0.05823156237602234,0.013355533592402935,0.6271898686885836,1.3768411874771118,-0.2432904690504074,417,0.8336673346693386,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14315,django/django,bef4cf98805c60cd26812114b20594a4cf19b71cbd87b68f2424e16bb288c768,209,False,0.43846153846153846,-0.08904912322759628,-0.030377406626939774,1.204313999414444,-1.498329758644104,-0.6144561648368835,0.08904912322759628,0.030377406626939774,0.5898578345775605,1.4619288444519043,-0.05515251308679581,426,0.8517034068136272,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14349,django/django,a68339a313302a5206f13b93193a304536f6bd11f99f1a0555a7077431b99152,707,False,0.46923076923076923,-0.03488670289516449,0.06019889563322067,1.2644899964332583,-1.604759931564331,-0.7126561880111695,0.03488670289516449,-0.06019889563322067,0.5518338084220887,1.2668356895446777,-0.2707202732563019,447,0.8937875751503006,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14351,django/django,3634baa513384ea0fff395865c0be84f51bc20db766ab44634106e45cb39bae5,2898,False,0.43846153846153846,-0.07761391997337341,-0.011011384427547455,1.2002876579761512,-1.7687914371490479,-0.576892864704132,0.07761391997337341,0.011011384427547455,0.6233947932720191,1.403308629989624,-0.034489355981349945,427,0.8537074148296593,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14373,django/django,3a92f914a19e30131524e7b737d800631f22bc13950e775dd3a81e75e702b45c,68,False,0.5692307692307692,0.06778698414564133,0.11042612791061401,1.2602345228195193,-1.7835497856140137,-0.8135795652866363,-0.06778698414564133,-0.11042612791061401,0.44665495753288287,1.3401679992675781,-0.13237524032592773,493,0.9859719438877755,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14376,django/django,5365417653d0973045c8b9dad432b1ea4300765b3114a94b249824beb70ec215,322,False,0.35384615384615387,-0.18089734017848969,-0.14996337890625,1.2714980363845825,-1.4640309810638428,-0.5284972369670867,0.18089734017848969,0.14996337890625,0.7430007994174957,1.4637105464935303,-0.24347540736198425,329,0.657314629258517,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14404,django/django,def9177a98fb70db5e820c239d7c624fe8e84ef5b3c0a48fdda3cbf03e2e004b,107,False,0.3384615384615385,-0.2609272599220276,-0.14758682250976562,1.2435335278511048,-1.4887642860412598,-0.5281367719173431,0.2609272599220276,0.14758682250976562,0.7153967559337616,1.6109223365783691,-0.2310505211353302,298,0.5951903807615231,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14434,django/django,069b0d7ba8ebff2f277a626aec1231cfee3546478a755fd268df7ecf2e4ee766,48,False,0.2153846153846154,-0.3921799659729004,-0.3321321904659271,1.2405248761177063,-1.2645714282989502,-0.31353697180747986,0.3921799659729004,0.3321321904659271,0.9269879043102265,1.572073221206665,-0.20165812969207764,139,0.27655310621242485,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14493,django/django,cc9de371234c2f0d9b3de4138b2ce9166d023f8c0862aee47daabf371d863356,473,False,0.4076923076923077,-0.13639786839485168,-0.053062357008457184,1.2950014948844912,-1.5659382343292236,-0.61865993142128,0.13639786839485168,0.053062357008457184,0.6763415634632114,1.383131742477417,-0.15876859426498413,387,0.7735470941883767,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14500,django/django,b5100d0bf94598959c948adbc85bc8ee1dfe12dac61312ed2abdba68d8eab4fd,72,False,0.5230769230769231,0.04427732527256012,0.11558210849761963,1.2904617309570319,-1.6869746446609497,-0.8460603296756745,-0.04427732527256012,-0.11558210849761963,0.4444014012813573,1.5803422927856445,-0.3069674074649811,478,0.9559118236472945,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14534,django/django,2dfdaf218918ae65f7a8279d0c7bb35685a56cfa459949bed8d8765ac33511f9,459,False,0.4230769230769231,-0.08495304733514786,-0.017882218584418297,1.2237161099910736,-1.5221285820007324,-0.6389086067676544,0.08495304733514786,0.017882218584418297,0.5848075032234193,1.3551311492919922,-0.01227533258497715,409,0.8176352705410822,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14539,django/django,914210188a0f0d3164757e5694efc608a1a55b5bdd8710f9bb72926cd6e599bf,128,False,0.2846153846153846,-0.3273979127407074,-0.28519654273986816,1.1560797423124316,-1.29546320438385,-0.27880931198596953,0.3273979127407074,0.28519654273986816,0.8772704303264621,1.5892143249511719,-0.037030696868896484,217,0.43286573146292584,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14559,django/django,6cc9af44c911bf02e1f72e4b16fbc31d33889d6468f7ef4ffde9ef408f92e90f,153,False,0.33076923076923076,-0.2218005359172821,-0.18198028206825256,1.227742245793343,-1.4142978191375732,-0.4382918685674667,0.2218005359172821,0.18198028206825256,0.7894503772258762,1.447238564491272,-0.1133091151714325,284,0.5671342685370742,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14580,django/django,636298273b9a33484b44d2319b239719d8913afa944d0659f8af13415e8f2c7c,470,False,0.34615384615384615,-0.2200605571269989,-0.14458692073822021,1.2182924419641497,-1.2680379152297974,-0.5021134346723557,0.2200605571269989,0.14458692073822021,0.716179007291794,1.4424855709075928,-0.20878219604492188,316,0.6312625250501002,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14608,django/django,28120c6f6a8b2a68dc45ba85d6154eb892ad4040da4961ffc4d8d34a60fd992e,148,False,0.3384615384615385,-0.23058104515075684,-0.18832962214946747,1.2586191654205323,-1.405463695526123,-0.4956662118434906,0.23058104515075684,0.18832962214946747,0.7629529535770418,1.657627820968628,-0.5819628834724426,299,0.5971943887775552,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14631,django/django,1d3f964a6347e618040724052803c6e2011af7a3288f08293494b40da803118d,348,False,0.45384615384615384,-0.07001015543937683,0.028051448985934258,1.2206067144870758,-1.5276055335998535,-0.7102410912513732,0.07001015543937683,-0.028051448985934258,0.5103656232357026,1.465023159980774,-0.08575762063264847,438,0.875751503006012,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14672,django/django,ff82815c7599ddedc3670e83f2a86a3ddb817a5697c861baed4cd27146e51f62,2314,False,0.5076923076923077,0.008173927664756775,0.07294732332229614,1.0973891943693161,-1.7015202045440674,-0.6887334227561951,-0.008173927664756775,-0.07294732332229614,0.4086557716131211,1.3105661869049072,0.02217937260866165,469,0.9378757515030061,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14725,django/django,dce7d4945c7b8b97bb004da9edae37b3d03bf2d284a99c7901634f198a928494,93,False,0.19230769230769232,-0.4115164577960968,-0.39693334698677063,1.1368617892265322,-1.1443241834640503,-0.141965639591217,0.4115164577960968,0.39693334698677063,0.9948961496353151,1.7032485008239746,-0.47402361035346985,102,0.20240480961923848,Easy,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14752,django/django,1b904159e732bdd60114e919ef960bb89f645abf72dad8ca4ecb0897e11bea66,796,False,0.27692307692307694,-0.32121601700782776,-0.28375089168548584,1.2143271207809447,-1.1740736961364746,-0.3200946450233459,0.32121601700782776,0.28375089168548584,0.8942324757575989,1.538090467453003,-0.2707563638687134,208,0.4148296593186373,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14765,django/django,9fc69efed0cf0027e31a1ce26ac09b72d66e7d3e2125a055188e2ac870ff4d90,145,False,0.3153846153846154,-0.22229894995689392,-0.20116189122200012,1.332447808980942,-1.370086669921875,-0.5223226726055145,0.22229894995689392,0.20116189122200012,0.8101251363754276,1.5122530460357666,-0.18953101336956024,264,0.5270541082164328,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14771,django/django,c73f49f76429d7c1fd9ba1b867ed0bf555f7cbe2cef3891f312c4d856d42bd6f,365,False,0.35384615384615387,-0.18158811330795288,-0.12391769886016846,1.2420830130577087,-1.500556468963623,-0.5501305818557739,0.18158811330795288,0.12391769886016846,0.6919524312019348,1.4053077697753906,-0.19645608961582184,330,0.6593186372745491,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14787,django/django,b52409ced83e2b68e7961a34db6792ca6b89277456ea14c6c166c7f8c8e17c0d,216,False,0.3153846153846154,-0.23075395822525024,-0.17306186258792877,1.1739380627870561,-1.4803035259246826,-0.4608006924390793,0.23075395822525024,0.17306186258792877,0.7131373703479768,1.4702585935592651,-0.059478022158145905,265,0.5290581162324649,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14792,django/django,b5f5a0d21a40deb0fea2a4a0dfa0b0c5f45c891648de9e0d622db437f3b84e3e,501,False,0.4307692307692308,-0.04180598258972168,-0.017455704510211945,1.2661736845970155,-1.6438562870025635,-0.6563555836677551,0.04180598258972168,0.017455704510211945,0.6098181009292604,1.4465793371200562,-0.2687610387802124,418,0.8356713426853707,Hard,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
django__django-14855,django/django,7c113fe11bfa67ad47de43ed350aab131ae71456dec54707251ac2e79d5de7b9,266,False,0.2923076923076923,-0.3037530779838562,-0.25713950395584106,1.1889577686786652,-1.2524824142456055,-0.3319330394268036,0.3037530779838562,0.25713950395584106,0.8570247292518616,1.5159759521484375,-0.3377545177936554,230,0.4589178356713427,Medium,7a4e145dbbe841b986d570e5be36fd634f7451f9f0676599cf465cac32601e52
